date,premise_code,item_code,price
2023-11-27,18503,2,11.3
2023-11-27,18605,2,10.4
2023-11-27,18666,2,9.5
2023-11-27,18705,2,12.29
2023-11-27,19117,2,11.99
2023-11-27,20690,2,10.4
2023-11-27,20695,2,12.3
2023-11-27,20713,2,11.9
2023-11-27,20715,2,12.2
2023-11-27,20730,2,11.6
2023-11-27,20731,2,8.29
2023-11-27,20732,2,11.6
2023-11-27,20733,2,11.6
2023-11-27,20786,2,8.29
2023-11-27,20810,2,10.4
2023-11-27,20833,2,9.89
2023-11-27,20854,2,10.39
2023-11-27,20856,2,10.99
2023-11-27,20864,2,11.2
2023-11-27,20865,2,11.5
2023-11-27,20866,2,11.59
2023-11-27,20867,2,11.5
2023-11-27,20871,2,11.8
2023-11-27,20874,2,12.2
2023-11-27,20884,2,11.6
2023-11-30,3,2,10.4
2023-11-30,361,2,12.5
2023-11-30,494,2,10.39
2023-11-30,589,2,11.0
2023-11-30,633,2,13.0
2023-11-30,720,2,8.9
2023-11-30,754,2,11.59
2023-11-30,758,2,11.5
2023-11-30,834,2,12.0
2023-11-30,857,2,12.0
2023-11-30,873,2,12.0
2023-11-30,1117,2,10.2
2023-11-30,1134,2,10.5
2023-11-30,1300,2,12.2
2023-11-30,1718,2,8.99
2023-11-30,1844,2,11.8
2023-11-30,1863,2,13.0
2023-11-30,2158,2,10.39
2023-11-30,2161,2,10.4
2023-11-30,2190,2,10.4
2023-11-30,2230,2,12.0
2023-11-30,2270,2,11.6
2023-11-30,2280,2,10.39
2023-11-30,2450,2,11.99
2023-11-30,2507,2,12.3
2023-11-30,2517,2,12.0
2023-11-30,2554,2,11.99
2023-11-30,2573,2,11.2
2023-11-30,2617,2,12.0
2023-11-30,2629,2,11.8
2023-11-30,2879,2,11.6
2023-11-30,3003,2,10.4
2023-11-30,3056,2,11.6
2023-11-30,3130,2,10.4
2023-11-30,3214,2,11.99
2023-11-30,3702,2,13.0
2023-11-30,3727,2,10.9
2023-11-30,3838,2,11.3
2023-11-30,3845,2,11.99
2023-11-30,4302,2,11.99
2023-11-30,4303,2,12.8
2023-11-30,4313,2,12.0
2023-11-30,5218,2,10.99
2023-11-30,5234,2,10.99
2023-11-30,5274,2,8.29
2023-11-30,5278,2,8.29
2023-11-30,5377,2,8.19
2023-11-30,5379,2,11.8
2023-11-30,5678,2,11.6
2023-11-30,5823,2,10.59
2023-11-30,5980,2,10.4
2023-11-30,6143,2,11.0
2023-11-30,6177,2,11.59
2023-11-30,9051,2,10.45
2023-11-30,9787,2,10.4
2023-11-30,9933,2,12.0
2023-11-30,10720,2,11.89
2023-11-30,10750,2,12.3
2023-11-30,11332,2,11.7
2023-11-30,11523,2,11.5
2023-11-30,11524,2,10.99
2023-11-30,11536,2,11.9
2023-11-30,11537,2,11.5
2023-11-30,11538,2,12.3
2023-11-30,11564,2,10.4
2023-11-30,11587,2,13.0
2023-11-30,11614,2,10.39
2023-11-30,11622,2,10.4
2023-11-30,11623,2,10.39
2023-11-30,11624,2,10.4
2023-11-30,11630,2,10.9
2023-11-30,11632,2,12.0
2023-11-30,11652,2,10.4
2023-11-30,11656,2,9.49
2023-11-30,11699,2,10.39
2023-11-30,11711,2,13.49
2023-11-30,11925,2,10.4
2023-11-30,12743,2,9.9
2023-11-30,12761,2,12.0
2023-11-30,13715,2,8.19
2023-11-30,13790,2,10.4
2023-11-30,14384,2,11.2
2023-11-30,14807,2,10.4
2023-11-30,14811,2,10.4
2023-11-30,14863,2,11.59
2023-11-30,15556,2,11.59
2023-11-30,15786,2,13.0
2023-11-30,15820,2,12.29
2023-11-30,15903,2,8.29
2023-11-30,16087,2,10.4
2023-11-30,16195,2,11.99
2023-11-30,16353,2,10.49
2023-11-30,16383,2,11.99
2023-11-30,16394,2,11.99
2023-11-30,16472,2,11.2
2023-11-30,16482,2,10.49
2023-11-30,16519,2,10.99
2023-11-30,16522,2,12.5
2023-11-30,16547,2,8.29
2023-11-30,16927,2,12.5
2023-11-30,17098,2,11.99
2023-11-30,17100,2,8.29
2023-11-30,17101,2,10.5
2023-11-30,17128,2,8.79
2023-11-30,17152,2,11.89
2023-11-30,17167,2,10.4
2023-11-30,17179,2,12.8
2023-11-30,17292,2,11.89
2023-11-30,17329,2,11.99
2023-11-30,17370,2,10.4
2023-11-30,17522,2,8.29
2023-11-30,17649,2,10.69
2023-11-30,17710,2,12.0
2023-11-30,17727,2,11.5
2023-11-30,17728,2,11.8
2023-11-30,17789,2,11.49
2023-11-30,17828,2,11.5
2023-11-30,17831,2,11.59
2023-11-30,17835,2,10.7
2023-11-30,17839,2,11.59
2023-11-30,17851,2,12.3
2023-11-30,17858,2,11.99
2023-11-30,17859,2,9.9
2023-11-30,17866,2,9.99
2023-11-30,17876,2,11.5
2023-11-30,17877,2,11.5
2023-11-30,17881,2,10.8
2023-11-30,17975,2,11.9
2023-11-30,17987,2,11.69
2023-11-30,18063,2,7.99
2023-11-30,18105,2,11.99
2023-11-30,18129,2,11.8
2023-11-30,18135,2,9.99
2023-11-30,18161,2,10.69
2023-11-30,18165,2,11.99
2023-11-30,18170,2,12.0
2023-11-30,18197,2,11.3
2023-11-30,18198,2,8.29
2023-11-30,18209,2,11.99
2023-11-30,18337,2,8.29
2023-11-30,18340,2,12.3
2023-11-30,18344,2,11.6
2023-11-30,18345,2,11.2
2023-11-30,18346,2,11.5
2023-11-30,18351,2,11.59
2023-11-30,18413,2,12.0
2023-11-30,18457,2,11.9
2023-11-30,18460,2,11.35
2023-11-30,18462,2,14.0
2023-11-30,18464,2,13.99
2023-11-30,18481,2,11.99
2023-11-30,18501,2,11.6
2023-11-30,18502,2,11.2
2023-11-30,18503,2,11.3
2023-11-30,18605,2,10.4
2023-11-30,18705,2,12.29
2023-11-30,20690,2,10.4
2023-11-30,20695,2,12.3
2023-11-30,20715,2,12.2
2023-11-30,20731,2,8.29
2023-11-30,20732,2,11.6
2023-11-30,20786,2,8.29
2023-11-30,20810,2,10.4
2023-11-30,20833,2,9.89
2023-11-30,20854,2,10.39
2023-11-30,20856,2,10.99
2023-11-30,20864,2,11.2
2023-11-30,20865,2,11.5
2023-11-30,20866,2,11.59
2023-11-30,20867,2,11.5
2023-11-30,20874,2,12.2
